gender,race,age,income,credit_score,loan_amount,employment_years,debt_to_income_ratio,education,property_value,down_payment_pct,loan_to_value,approved,age_group
Male,Asian,29,20000.0,557,56002.83081786252,14.576420538122276,5.232853525176302,Some College,101838.06596376811,14.778766244500392,54.99204083253818,0,26-35
Male,Black,32,38750.52824179123,823,56400.202625573846,10.575675533653362,14.3268192165935,High School,110477.39376184114,6.107807027004888,51.05135150740174,0,26-35
Female,Hispanic,26,20000.0,611,41675.486031235916,23.540099182888245,7.030721976821311,Bachelor,81021.55274408786,0.7173593954246453,51.43753065665231,1,26-35
Male,Black,48,40985.47346075412,710,63032.20107788338,2.3575896908407716,3.2922223784963873,Some College,81941.87312342187,9.688431608927203,76.92306591886604,0,46-55
Male,White,52,20000.0,850,68777.7432732999,14.813549808023108,16.856752037695834,High School,85541.47851381937,6.467881467555552,80.40279928314395,1,46-55
Male,Black,40,37122.9296181505,565,70878.77610395738,7.15687627604046,18.26168589975241,High School,129111.7374787768,4.932502886882115,54.89723667889477,0,36-45
Female,White,29,66196.03789121303,658,62337.135665931724,0.9223785337171091,12.544728951172827,Graduate,110210.14645914748,9.758397769152566,56.56206589747955,1,26-35
Female,Black,59,34806.46437659809,776,41527.33939679018,0.23265582450866928,9.570128320987493,Graduate,55685.58667262055,18.378771021968507,74.5746644296527,0,56+
Female,White,30,26563.394124611383,764,35277.50977958304,1.207071993345946,13.374695433314898,High School,61652.87637372227,3.115939131805443,57.21956842003731,1,26-35
Male,Other,18,42728.480898927075,610,47805.48998364087,7.542335383165016,3.4960432655433964,High School,57958.911994660826,1.3905216618609273,82.48168976678636,1,18-25
Male,White,45,63433.41782774102,587,118767.44259739915,4.994244937702954,20.206331358397073,Bachelor,202490.13646183014,23.117084262461823,58.653445877738875,1,36-45
Male,White,26,20000.0,622,135141.7911829341,1.2703097936699819,23.26362145669288,Bachelor,252153.5603283108,12.54769341426015,53.5950359007328,0,26-35
Male,Asian,51,44735.60176953606,823,57172.09897091986,6.7724565017974605,9.699382959260747,Some College,97962.74507163852,26.45555049091857,58.36106259487814,1,46-55
Male,White,35,104196.37879120866,616,34031.785009628766,0.7618078030026937,20.309587926938534,Bachelor,42618.587556355385,23.846869436935116,79.85197764855036,1,26-35
Male,Black,47,57464.66813015421,659,57027.89618267775,8.625405398489862,3.5859722303559614,Bachelor,113643.93099855857,15.29089798404636,50.18120693431582,1,46-55
Male,Black,56,38032.765505676085,598,210028.656762197,7.903304262122668,40.60853112885547,Graduate,311865.92015208764,8.450907414906656,67.34581856836822,0,56+
Female,Hispanic,25,60584.23594881309,734,109030.2560561157,17.981678341903276,11.561680626327009,Bachelor,164023.2149865831,8.861592485991896,66.47245395417607,1,18-25
Male,Asian,33,52156.13864850185,668,83320.14327258088,0.8142394158050132,8.511048555623121,High School,105633.36678073587,22.57786292311329,78.87672788611316,0,26-35
Male,Asian,39,66362.0666832187,529,106682.34399183975,11.855015349604894,11.74608882337872,Bachelor,142281.61759194967,5.962046995450057,74.97970981591922,1,36-45
Female,White,58,20000.0,533,150895.06897773928,2.0859377187525703,26.959768518628955,High School,213809.35482736802,11.521033457143115,70.57458692561586,1,56+
Male,Hispanic,32,20000.0,410,29979.835332758084,2.6897840480969295,24.798115140407045,Some College,55143.76674815678,5.570738287337678,54.366680226392376,0,26-35
Female,Black,32,81134.48127420014,550,47324.153018055724,3.159743620730584,13.44292247053308,Some College,82978.12476671035,21.189883394621233,57.03208303526463,1,26-35
Female,Black,45,20000.0,745,43598.02021084075,4.929598311981666,8.247217107656425,Bachelor,72674.37103388083,9.917920492083937,59.99091507859811,1,36-45
Female,White,33,50072.683986730844,808,85158.42619261006,26.260385699292886,5.481822646898401,High School,161044.34067069524,21.17831063436485,52.87886915985622,0,26-35
Male,Black,41,27401.698381300008,732,65911.3894196559,4.580938724077936,21.999423937215248,Graduate,131707.04845871075,14.551766164024514,50.04393477112856,1,36-45
Female,Other,21,20000.0,716,94257.60336966871,13.067055666789297,22.02460057951713,Bachelor,142123.45865904226,4.381855864170048,66.32093270105047,0,18-25
Male,Asian,66,48036.662754257195,634,44172.93676167824,1.4720445823319044,16.70787599320359,High School,66832.71430949432,10.02759792820954,66.09478190144821,0,56+
Male,White,23,42651.88730653522,742,136376.0238080787,2.5409094560026584,16.35472518704878,High School,243959.1823317234,18.822605550895087,55.9011644917884,1,18-25
Male,White,36,196471.78686287114,684,57434.461407588366,3.51093487771339,7.476228226598009,High School,98527.6159914997,15.054700701645174,58.29275460449934,0,36-45
Female,White,39,22029.79284351904,850,90828.40364759005,1.9496962259218527,11.610465864936485,Bachelor,109967.28877081226,6.8686664547434635,82.59583796495119,0,36-45
Male,Hispanic,62,114931.09985002558,638,122668.87111329344,18.832497802224427,23.445934916825244,High School,211523.0673908403,8.170801866967096,57.99314118617279,0,56+
Male,Black,24,48143.351631671714,811,116900.05165073583,6.467364631044773,16.136959754195665,High School,207577.86834488274,5.73182106808382,56.31624054280721,0,18-25
Female,White,63,21400.776700470604,754,74346.88429119425,3.2588876610996915,18.88993342505624,High School,147857.31213301822,24.743997437754416,50.282859345034545,1,56+
Male,White,49,68830.15078063511,738,97890.82869855157,6.957634157434622,15.409936850389524,Bachelor,163420.59420245205,12.180079574175439,59.90115822078119,1,46-55
Male,White,45,57101.79342034198,408,170245.43299802375,3.1503220214245866,17.700280203524095,Some College,297509.7248786491,15.008485284642067,57.223485070098114,0,36-45
Male,White,28,37371.91015683311,761,81483.90054455014,0.08687704644908283,28.860071076105225,High School,149196.8723105279,11.574693124639843,54.61501925788047,1,26-35
Male,Asian,46,44937.87615941565,634,38646.5257046539,3.917475947530737,7.023614933228433,Graduate,49342.63559987801,3.1578451698714707,78.32278360248239,0,46-55
Male,Black,31,22525.65982743948,596,84951.04586651572,4.906616458626472,15.036638457702903,Graduate,151868.83159307335,19.948631212118368,55.937116902392944,1,26-35
Male,White,55,20000.0,472,58549.70140526887,19.871465498578797,18.765144660321177,Some College,95874.7010928295,17.32891191754903,61.06897934271402,1,46-55
Female,White,28,66672.89243708365,649,14635.411545372994,0.20824109677409938,13.95933878899612,Some College,18734.21172791515,8.694340009926178,78.12130960154204,0,26-35
Male,White,38,30359.005089950962,654,78999.65893977936,3.5881928808941694,4.7003764988366665,Some College,137135.87723362024,5.199770961346772,57.60684988742815,0,36-45
Male,Asian,33,34061.861333946465,493,64214.88972766986,0.5165617213477527,9.959685410601079,Bachelor,89104.80058499324,3.0371849241592344,72.06670045394247,1,26-35
Female,White,28,45426.7890303098,473,119832.55387076455,0.8066916720251861,17.71605659795065,Some College,195365.20344063352,6.793847684648349,61.33771611339098,0,26-35
Male,White,48,44901.688365884685,708,38175.293010289985,4.713986473924022,14.64043402256269,Some College,54390.94227645807,15.675978702788715,70.18685724592297,1,46-55
Female,White,46,20000.0,754,24259.75788821247,1.317014147679922,3.249748664775576,Some College,31140.531222498026,13.984222343541825,77.90412345530439,0,46-55
Male,Black,54,101620.61216236652,672,66251.17739206887,6.914981255245784,9.468459977300176,Bachelor,92797.46328004943,5.0780029346357045,71.39330650896385,1,46-55
Male,Black,18,40012.441471455306,788,75215.03568436194,3.609777855884981,8.907453098089643,Bachelor,116661.9274135599,19.148634962698626,64.47264960549546,0,18-25
Male,Black,52,30880.413350204628,639,63341.73852562456,1.2308640358416705,11.107405160492425,Bachelor,101049.27100194506,3.0473619624298554,62.6840133506805,0,46-55
Male,White,70,51260.553827192954,643,60622.731574459925,3.4040349503796508,6.952654739857697,High School,79948.33302106566,2.903242452640735,75.82738661791282,1,56+
Male,White,34,43880.87060989619,539,31532.17800798872,0.004410579289697284,7.242804932049496,Graduate,45935.53770496189,10.708383802139132,68.64440819331622,0,26-35
Male,White,62,67080.59940638968,462,55085.9360145243,9.929393297842203,14.230446179947165,Bachelor,103975.39361188872,10.54535905212969,52.97978117798217,0,56+
Male,Black,36,55847.885180568184,850,48579.48018420801,0.06379716758251466,29.32407249834579,Bachelor,93676.08880822401,8.498969834559373,51.85899710614639,0,36-45
Male,White,23,64490.743650897704,785,113962.55909724196,0.03517288607182377,12.32950287416229,High School,185547.6470479223,13.094599797158025,61.41956576135309,1,18-25
Male,White,36,107022.58057405523,482,75176.59452088148,4.7273612949025265,21.050269640799257,High School,119702.88604852595,3.699016240341554,62.80265831719871,1,36-45
Male,Hispanic,52,73636.76019329381,668,50675.69707148047,18.157002551928226,13.020360732421473,Graduate,84381.48662626813,18.45522961787189,60.05546844170557,1,46-55
Male,Hispanic,29,31939.89146704702,637,168439.33358156212,9.687400859235915,7.568220120787298,Graduate,231040.7492230736,9.549414919256085,72.90459979374945,1,26-35
Male,White,32,20000.0,617,50952.820446908336,1.4518879276890384,15.384165891064233,High School,101643.58642492323,17.01257517057509,50.128908511648696,1,26-35
Female,White,47,137893.69571771278,600,83673.03435108872,1.0949286050872657,11.547129335481403,Some College,150295.02520758478,7.417528629177951,55.6725242472404,0,46-55
Male,White,40,30026.070541667774,695,54168.08627241035,4.918997373894322,16.239762166450404,High School,75347.62944262351,12.468816439258866,71.89089646630332,0,36-45
Female,Black,47,24872.40087950605,748,159323.42091135122,8.647805054511217,6.404254946146313,High School,225875.54237374605,5.2670001499852415,70.53593285798334,1,46-55
Female,Hispanic,42,20000.0,698,63077.276542651874,2.2477015593060825,17.150190895626956,High School,108412.80183846118,16.949859082343988,58.18249825942069,1,36-45
Male,White,45,47609.06599909176,635,64205.781281307594,2.831291670097083,21.66559044766234,High School,93629.82845004584,4.402731904048822,68.57406698717085,1,36-45
Female,White,34,40909.160217940356,631,55054.4395533404,0.6136045490138696,17.757176994668733,Bachelor,81714.74006019803,11.010103243880035,67.37393952765758,1,26-35
Female,Hispanic,42,20000.0,762,67366.77047050241,0.8292483587164499,10.636175111217621,High School,122927.7930536483,13.578994931916046,54.801903456529246,0,36-45
Male,Hispanic,28,52188.59344986939,705,122973.32036053276,4.200719497455394,12.103017690514651,Graduate,173827.90890771133,13.145413383463728,70.74429021971478,1,26-35
Male,White,55,24378.246175724904,658,99459.54989897403,0.5415807615275854,3.2444436312351077,Some College,175465.8374603762,14.971183684003734,56.68314205118933,1,46-55
Female,White,32,312466.3323363616,645,60891.30744820143,1.1285224184947893,10.72096020596747,Some College,118610.65825608885,6.574708648722577,51.33712968419142,1,26-35
Female,White,53,23029.033992655022,691,166174.72331290785,1.337286717094682,11.262726554881555,Graduate,215912.16826955864,13.611977224730442,76.96403803672827,0,46-55
Male,White,37,25638.369942848993,593,101092.51683443066,2.9342563115604885,20.092792332723235,Bachelor,132979.86210333018,10.655987730716081,76.0209216910438,1,36-45
Male,Asian,42,20000.0,748,46031.96513953128,0.23342472015511712,8.545783245311728,High School,89960.19953349457,5.724655159064953,51.169256380308894,0,36-45
Male,Hispanic,34,100941.98419095686,520,26154.877907566053,3.4634461441086426,21.008381219591673,Some College,35644.270548953755,5.0540575288699845,73.37750921749124,0,26-35
Male,Hispanic,27,26951.09926147216,600,46676.29527312608,13.202500296833241,14.526365395634189,Some College,56792.0130374769,3.702944275384814,82.18813311358504,0,26-35
Female,White,19,20334.38708480915,723,76727.02461856132,0.12383934034521715,15.54414966812145,Bachelor,145382.85214538523,25.656299696064455,52.77584218930651,1,18-25
Male,Hispanic,27,63931.27824042867,514,85675.3320457617,4.984588100424023,33.50646094326358,Bachelor,122159.51331977094,20.269109405642716,70.13398278813833,1,26-35
Male,White,36,20000.0,461,135331.50094126305,9.03464062351537,21.184239900704398,Some College,194699.14980443037,5.323078488216078,69.50800816397997,1,36-45
Female,White,42,59879.43703876611,657,31047.464174509525,1.873182473856264,15.359592969209665,Some College,42893.217934708395,12.695273442396825,72.38315442261676,1,36-45
Male,White,52,151012.78382114277,446,46005.06599033017,0.7050452322920082,1.7053591766393377,Some College,88979.94015319807,17.305007524708337,51.70273874215084,1,46-55
Male,White,34,57141.519400416866,494,29537.455002019833,0.22153502774615125,7.6173047359767025,Some College,53744.43075323654,3.9838831449208687,54.95909918115759,0,26-35
Female,Hispanic,29,60495.16073738632,740,26815.10086844047,5.162761401213805,7.726129575690936,High School,44980.56096574526,7.286847298263139,59.614865383429496,1,26-35
Female,White,22,72842.01330243825,625,41081.31821202649,4.017426768112889,10.240056257527938,Graduate,64193.94113325013,4.320467062345081,63.99563181009906,1,18-25
Male,White,45,142595.38496515545,804,74605.33859570189,1.3022479177451443,15.799387380953142,Bachelor,98092.89680187563,4.3474228900972,76.05580121299401,0,36-45
Male,White,56,95598.76380207823,505,95114.49552392813,8.907579796832184,4.966485747393293,Some College,184597.20626036922,5.499678519445616,51.52542524927045,1,56+
Male,White,55,51623.680871884826,638,33893.80509222126,6.649690218355026,18.65038736107119,Bachelor,60999.72758814218,0.7494290262693913,55.56386304061122,0,46-55
Male,White,48,74840.3996557059,697,36843.498418760304,1.6177815324966327,7.721268895421489,High School,52432.234254720395,12.544037713852305,70.26879350548244,0,46-55
Male,White,47,20000.0,509,20580.639747843736,6.999188758304831,10.882387680968137,Some College,40296.82784567998,12.806927678918465,51.07260508608517,1,46-55
Male,Hispanic,60,67577.80451889597,773,68091.74901551154,1.4051493276254756,9.827593273979332,Bachelor,132653.12829651812,16.60616046107611,51.33067715018886,0,56+
Male,White,43,20000.0,711,38588.773022898975,5.62376697529173,9.53787244127288,Some College,66666.5454926831,3.9248299353614433,57.88326474353502,1,36-45
Male,White,47,27075.433020043303,456,162400.1819234067,0.6309068719639801,12.539225111392163,Some College,322852.0237963898,12.296325027875396,50.30173886282533,0,46-55
Male,White,36,20000.0,645,76564.23033730299,5.892166383780867,29.672072960099904,Some College,103346.29064256143,10.478042762017505,74.08512667582023,0,36-45
Male,Hispanic,23,50068.318786276795,696,54021.23850801266,1.3641276897666266,19.03024531091102,Bachelor,96433.97665581382,21.109670111660048,56.01888502516278,0,18-25
Male,White,31,21696.41657529604,579,40754.94836119687,4.248646535951725,13.390196763625811,Bachelor,53867.48175573167,23.968375990550584,75.65779396557815,0,26-35
